"name","length","count_1","rpkm_1","count_2","rpkm_2","count_900","rpkm_900"
"ENSG00000005073",2307,138,3.8208368,138,3.6844187,138,3.6238902
"ENSG00000005075",1355,585,27.57678,589.5,26.796743,702.75,31.419922
"ENSG00000005100",5618,497,5.650692,497,5.448941,497,5.359425
"ENSG00000005102",2707,153,3.6101909,153,3.4812937,153,3.424102
"ENSG00000005108",10669,404,2.4187145,404,2.3323576,404,2.2940412
"ENSG00000005156",8578,2433,18.116865,2438.5,17.509518,2440.6667,17.23717
"ENSG00000005175",4370,814,11.89789,823,11.599944,823,11.409377
"ENSG00000005187",4081,18,0.28172988,18,0.2716711,18,0.267208
"ENSG00000005189",3338,89,1.7030628,89,1.6422572,89,1.6152778
"ENSG00000005194",2209,457,13.2144,477,13.300261,477,13.08176
"ENSG00000005206",5131,432,5.3778505,432.5,5.1918435,432.5,5.1065507
"ENSG00000005238",6165,289,2.9942753,289,2.8873687,289,2.8399343
"ENSG00000005243",1438,172,7.640056,172,7.3672776,172,7.2462463
"ENSG00000005249",3745,1371,23.383667,1371,22.548784,1371,22.178347
"ENSG00000005302",5026,465,5.909591,465,5.698597,465,5.604979
"ENSG00000005339",11121,7180,41.23895,7189,39.816414,7189,39.1623
"ENSG00000005379",7663,353,2.9424078,353,2.837353,353,2.7907403
"ENSG00000005381",3215,4066,80.78178,4069.5,77.96462,4069.5,76.6838
"ENSG00000005421",2568,0,0,0,0,0,0
"ENSG00000005436",4843,447,5.8954916,447,5.685001,447,5.5916066
"ENSG00000005448",1156,734,40.556942,734,39.10891,734,38.46642
"ENSG00000005469",4222,182,2.7534688,182,2.6551597,182,2.61154
"ENSG00000005471",6124,108,1.1264595,109.5,1.1013273,109.5,1.0832344
"ENSG00000005483",7766,3467,28.515661,3467,27.497547,3467,27.04581
"ENSG00000005486",1929,430,14.238466,430,13.730101,430,13.5045395
"ENSG00000005513",3049,603,12.632429,607,12.26221,607,12.060763
"ENSG00000005700",6054,868,9.158077,868,8.8310995,873,8.736055
"ENSG00000005801",4571,659,9.20876,659,8.879973,659,8.734092
"ENSG00000005810",14887,4027,17.278316,4052,16.764853,4075,16.583033
"ENSG00000005812",3548,555,9.991631,555,9.634892,555,9.476608
"ENSG00000005844",5413,246,2.9028463,246,2.799204,246,2.7532182
"ENSG00000005882",4009,593,9.448125,593,9.110792,593,8.961118
"ENSG00000005884",4889,325,4.246101,325,4.0944996,325,4.027234
"ENSG00000005889",7957,768,6.165082,799,6.1849318,799,6.0833244
"ENSG00000005893",5526,561,6.4845366,561,6.253015,561,6.150289
"ENSG00000005961",3336,102,1.952995,102,1.8832659,102,1.8523271
"ENSG00000005981",4323,0,0,0,0,0,0
"ENSG00000006007",4376,571,8.3346195,572,8.051118,585,8.098826
"ENSG00000006015",858,222,16.526949,222,15.936875,222,15.67506
"ENSG00000006016",1792,73,2.6020272,73,2.5091252,73,2.4679048
"ENSG00000006025",3889,107,1.7574089,107,1.6946629,107,1.6668226
"ENSG00000006042",5127,1052,13.106278,1062.5,12.76448,1062.5,12.554782
"ENSG00000006047",1590,35,1.4060408,35,1.3558398,35,1.3335658
"ENSG00000006059",1287,0,0,0,0,0,0
"ENSG00000006062",5187,158,1.9456639,158,1.8761965,158.66667,1.8531603
"ENSG00000006071",4936,5,0.064702615,5,0.06239249,5,0.061367493
"ENSG00000006116",3088,0,0,0,0,0,0
"ENSG00000006118",3911,1827,29.83855,1827,28.773203,1827,28.30051
"ENSG00000006125",7101,3861,34.730198,3901,33.837162,3901,33.281277
"ENSG00000006128",1239,19,0.9795109,19,0.9445388,19,0.92902166
"ENSG00000006194",6945,766,7.0450406,766,6.7935066,766,6.6819015
"ENSG00000006210",5983,244,2.6049404,244,2.5119345,244,2.4706678
"ENSG00000006282",2932,269,5.8602386,269,5.651006,269,5.5581703
"ENSG00000006283",9709,1017,6.690729,1018,6.458189,1018,6.3520927
"ENSG00000006327",1441,176,7.801456,176,7.5229154,176,7.3993273
"ENSG00000006377",2517,78,1.9794219,78,1.9087492,78,1.8773918
"ENSG00000006432",11987,217,1.1563151,217,1.1150304,217,1.0967125
"ENSG00000006451",3422,1637,30.55594,1725,31.048925,1725.3334,30.544748
"ENSG00000006453",3622,209,3.6857412,209,3.5541465,209,3.495758
"ENSG00000006459",9272,650,4.477823,650,4.3179483,650,4.2470117
"ENSG00000006468",7808,451,3.6894677,451,3.5577402,451,3.4992929
"ENSG00000006530",4744,506,6.8129125,506,6.5696664,506,6.4617386
"ENSG00000006534",3449,59,1.0926619,59,1.0536498,61,1.0714704
"ENSG00000006555",4439,0,0,0,0,0,0
"ENSG00000006576",6819,390,3.6531785,390,3.5227466,390,3.464874
"ENSG00000006606",706,0,0,0,0,0,0
"ENSG00000006607",10486,729,4.440631,731,4.293832,731,4.2232914
"ENSG00000006611",3664,46,0.8019169,46,0.7732855,46,0.7605818
"ENSG00000006625",1597,816,32.63715,829.5,31.992558,829.5,31.466976
"ENSG00000006634",3907,453,7.405967,483.5,7.6223793,483.5,7.497157
"ENSG00000006638",2608,6,0.14695036,6,0.14170368,6,0.13937575
"ENSG00000006652",6885,576,5.3437424,576,5.1529512,576,5.0682974
"ENSG00000006659",1079,0,0,0,0,0,0
"ENSG00000006695",3172,397,7.9943714,407.5,7.912832,407.5,7.782838
"ENSG00000006704",6409,847,8.441509,857,8.236222,859,8.119821
"ENSG00000006712",2144,1663,49.544388,1663,47.775467,1663,46.9906
"ENSG00000006715",6326,1061,10.713051,1061,10.330556,1061,10.160843
"ENSG00000006740",4655,146,2.0033653,146,1.9318378,146,1.9001011
"ENSG00000006744",3428,2174,40.508457,2174,39.062157,2174,38.420433
"ENSG00000006747",10238,82,0.5115943,82,0.4933285,82,0.48522398
"ENSG00000006756",5159,292,3.6152997,296.5,3.539946,296.5,3.481791
"ENSG00000006757",3441,200,3.71255,203.5,3.6426482,209.40834,3.6868277
"ENSG00000006788",6349,0,0,0,0,0,0
"ENSG00000006831",4018,1581,25.133266,1581,24.235916,1588,23.943306
"ENSG00000006837",2708,102,2.405905,102,2.3200054,102,2.2818918
"ENSG00000007001",2605,12,0.2942392,12,0.28373376,12,0.27907252
"ENSG00000007038",1148,0,0,0,0,0,0
"ENSG00000007047",5429,2234,26.28393,2242,25.43626,2244.6667,25.048143
"ENSG00000007062",4993,110,1.4072074,110,1.3569648,110,1.3346723
"ENSG00000007080",1247,1557,79.75339,1558,76.95529,1558,75.691055
"ENSG00000007129",1838,17,0.5907863,17,0.569693,17,0.56033397
"ENSG00000007168",5618,1906,21.67046,1910.5,20.946081,1910.5,20.601974
"ENSG00000007171",4176,17,0.26002517,17,0.25074133,21.333334,0.30948654
"ENSG00000007174",15077,95,0.402472,95,0.38810226,95,0.3817264
"ENSG00000007202",7441,4626,39.71013,4626,38.29233,4626,37.663258
"ENSG00000007216",2972,0,0,0,0,0,0
"ENSG00000007237",9644,3392,22.465994,3408,21.766062,3408,21.408485
"ENSG00000007255",805,95,7.5379753,95,7.2688417,95,7.1494274
"ENSG00000007264",3557,17,0.30527556,17,0.2943761,17,0.28954002
"ENSG00000007306",2489,0,0,0,0,0,0
"ENSG00000007312",1272,84,4.218122,84,4.0675197,84,4.0006976
"ENSG00000007314",7809,108,0.8833958,108,0.8518553,108,0.8378608
"ENSG00000007341",5025,354,4.49981,354,4.3391504,354,4.2678657
"ENSG00000007350",3023,45,0.95082664,45,0.91687864,45,0.90181595
"ENSG00000007372",8725,81,0.5929889,81,0.57181704,81,0.56242305
"ENSG00000007376",2759,162,3.7505097,162,3.6166027,162,3.5571883
"ENSG00000007384",3200,702,14.012451,702,13.512156,702,13.2901745
"ENSG00000007392",2815,818,18.561022,818,17.898325,818,17.604288
"ENSG00000007402",5679,311,3.4979653,325,3.5249176,325,3.4670095
"ENSG00000007516",5084,95,1.1935622,95,1.1509476,95,1.1320395
"ENSG00000007520",1243,438,22.50764,438,21.704035,438,21.347475
"ENSG00000007541",4436,566,8.149893,566,7.858911,566,7.729803
"ENSG00000007545",7772,1242,10.207416,1242,9.842973,1242,9.681271
"ENSG00000007866",3046,676,14.175676,676,13.669552,676,13.444985
"ENSG00000007908",4241,218,3.283335,218,3.166108,218,3.1140943
"ENSG00000007923",3475,1432,26.321775,1432,25.381992,1432,24.96501
"ENSG00000007933",2087,32,0.9793874,32,0.9444197,32,0.92890453
"ENSG00000007944",3033,557,11.730317,557,11.3115015,557,11.125674
"ENSG00000007952",2529,0,0,0,0,0,0
"ENSG00000007968",5191,204,2.5101871,204,2.4205644,204,2.3807988
"ENSG00000008018",928,1183,81.426125,1183,78.518906,1183,77.22898
"ENSG00000008056",3209,14,0.27866685,14,0.2687174,14,0.26430285
"ENSG00000008083",5884,3081,33.44614,3088,32.325268,3088,31.79422
"ENSG00000008086",15074,237,1.0042615,237,0.96840566,237,0.95249647
"ENSG00000008118",2612,49,1.1982567,49,1.1554745,49,1.1364921
"ENSG00000008128",3244,173,3.4063733,557,10.575767,557,10.402025
"ENSG00000008130",4195,1082,16.47488,1193.5,17.523787,1197.5,17.293667
"ENSG00000008196",5800,6222,68.521835,6222,66.075356,6222,64.98985
"ENSG00000008197",1711,0,0,0,0,0,0
"ENSG00000008226",6426,111,1.1033397,111,1.0639464,111,1.0464677
"ENSG00000008256",4508,986,13.970758,986,13.4719515,986,13.25063
"ENSG00000008277",11510,451,2.502812,451,2.4134521,451,2.3738034
"ENSG00000008282",2371,517,13.927911,517,13.430633,517,13.209991
"ENSG00000008283",4458,115,1.6477251,115,1.5888952,115,1.5627925
"ENSG00000008294",8748,2616,19.100992,2627,18.496468,2627,18.192602
"ENSG00000008300",11956,702,3.750405,702,3.6165018,702,3.557089
"ENSG00000008311",3353,575,10.953711,575,10.562623,575,10.389098
"ENSG00000008323",4001,174,2.777843,174,2.6786637,174,2.6346579
"ENSG00000008324",1050,118,7.1782684,118,6.9219775,118,6.808262
"ENSG00000008382",1917,421,14.027716,421,13.526875,421,13.304652
"ENSG00000008394",2264,2273,64.12834,2283,62.11078,2283,61.09041
"ENSG00000008405",3567,537,9.616082,542,9.359091,542,9.205338
"ENSG00000008438",720,0,0,0,0,0,0
"ENSG00000008441",6235,732,7.49897,733,7.2411075,733,7.122149
"ENSG00000008513",7379,637,5.514027,637,5.3171563,638,5.2380147
"ENSG00000008516",3674,68,1.1822158,68,1.1400063,68,1.121278
"ENSG00000008517",2244,65,1.8501949,96,2.635032,96,2.591743
"ENSG00000008710",14138,1145,5.173024,1205,5.249725,1430.8239,6.131147
"ENSG00000008735",3381,104,1.9647856,113,2.0585942,113,2.0247753
"ENSG00000008838",4724,2104,28.448727,2118,27.615541,2118,27.161867
"ENSG00000008853",5869,1269,13.81098,1269,13.317877,1269,13.099088
"ENSG00000008869",7124,581,5.209298,584,5.049245,584,4.966295
"ENSG00000008952",6568,2291,22.280191,2291,21.484707,2291,21.13175
"ENSG00000008988",2711,5797,136.58429,6284,142.77237,6336.75,141.60565
"ENSG00000009307",4763,12310,165.0838,12324.5,159.37721,12324.5,156.75893
"ENSG00000009335",5577,1407,16.114634,1407,15.539282,1407,15.2839985
"ENSG00000009413",11242,1636,9.29537,1637,8.96897,1637,8.821626
"ENSG00000009694",12896,141,0.69837886,141,0.67344415,141,0.66238064
"ENSG00000009709",6313,175,1.7706358,175,1.7074176,175,1.6793677
"ENSG00000009724",2605,38,0.9317574,38,0.89849025,38,0.88372964
"ENSG00000009765",10275,4,0.024865955,4,0.02397815,4,0.02358423
"ENSG00000009780",4034,188,2.976795,191,2.9163187,191,2.8684087
"ENSG00000009790",3136,43,0.8758291,43,0.8445588,43,0.8306842
"ENSG00000009830",5194,485,5.9644003,485,5.751449,485,5.656963
"ENSG00000009844",7096,869,7.822276,869,7.542992,869,7.419074
"ENSG00000009950",3766,107,1.8148069,107,1.7500117,107,1.7212621
"ENSG00000009954",6595,8394,81.29824,8434.5,78.77384,8434.5,77.47973
"ENSG00000010017",3113,1381,28.336195,1381,27.32449,1381,26.875595
"ENSG00000010030",2374,0,0,0,0,0,0
"ENSG00000010072",5593,276,3.1520367,276,3.0394971,276,2.9895637
"ENSG00000010165",3347,617,11.7748785,617,11.354472,617,11.167938
"ENSG00000010219",3702,436,7.5227575,436,7.254167,436,7.134994
"ENSG00000010244",14293,2612,11.672846,2620,11.290558,2620,11.105074
"ENSG00000010256",1985,2025,65.16156,2040,63.3005,2040,62.260586
"ENSG00000010270",2320,229,6.304846,229,6.0797396,229,5.9798603
"ENSG00000010278",1919,252,8.387887,252,8.088408,252,7.9555297
"ENSG00000010282",2007,0,0,0,0,0,0
"ENSG00000010292",5548,6325,72.82007,6326.5,70.23677,6326.5,69.08291
"ENSG00000010295",3952,483,7.8065147,483,7.5277934,483,7.4041247
"ENSG00000010310",3751,80,1.3622911,80,1.3136523,80,1.2920712
"ENSG00000010318",2130,102,3.0587752,102,2.9495656,102,2.9011095
"ENSG00000010319",5011,1149,14.646121,1149,14.1232,1149,13.891181
"ENSG00000010322",6893,3286,30.449928,3286,29.362753,3286,28.880375
"ENSG00000010327",7928,1228,9.893767,1228,9.540524,1228,9.38379
"ENSG00000010361",1992,249,7.9843025,249,7.6992335,249,7.5727487
"ENSG00000010379",3072,0,0,1,0.020050088,1,0.0197207
"ENSG00000010404",8727,668,4.8892074,692.5,4.8875623,692.5,4.807268
"ENSG00000010438",1256,0,0,0,0,0,0
"ENSG00000010539",3912,169,2.759401,169,2.6608803,169,2.6171668
"ENSG00000010610",3720,225,3.8633723,225,3.7254357,225,3.6642332
"ENSG00000010626",2691,158,3.7503376,158.5,3.6278813,158.5,3.5682814
"ENSG00000010671",3095,79,1.6303972,79,1.572186,79,1.5463578
"ENSG00000010704",5357,63,0.7511832,63,0.7243632,63,0.7124632
"ENSG00000010803",3822,678,11.330941,679,10.942501,679,10.762734
"ENSG00000010810",5598,2962,33.797077,2966,32.634407,2966,32.09828
"ENSG00000010818",9724,1025,6.732958,1025,6.4925666,1025,6.3859053
"ENSG00000010932",2317,56,1.5437927,56,1.4886736,56,1.4642173
"ENSG00000011007",5154,1325,16.420956,1325,15.834667,1325,15.574532
"ENSG00000011009",2175,625,18.35472,681,19.285254,681.3333,18.977715
"ENSG00000011021",6506,657,6.450276,657,6.2199774,657,6.117794
"ENSG00000011028",6551,2689,26.218641,2689,25.28254,2689,24.867191
"ENSG00000011052",1241,3867,199.03496,3885.5,192.84688,3885.5,189.67874
"ENSG00000011083",4098,28,0.43642846,28,0.42084634,28,0.4139326
"ENSG00000011105",4644,747,10.274374,748,9.920804,748,9.757823
"ENSG00000011114",9648,1101,7.289152,1101,7.0289025,1101.3334,6.915523
"ENSG00000011132",2075,137,4.217251,137.5,4.0815215,137.5,4.014469
"ENSG00000011143",2950,376,8.141282,376.5,7.861048,376.5,7.731905
"ENSG00000011198",2365,254,6.860086,254,6.6151557,254,6.50648
"ENSG00000011201",6314,298,3.0146623,302,2.9460483,302,2.8976498
"ENSG00000011243",2319,1586,43.684708,1587,42.15156,1587,41.459087
"ENSG00000011258",5613,1067,12.142172,1067,11.708652,1067,11.516298
"ENSG00000011260",2011,597,18.962223,597,18.285202,597,17.984808
"ENSG00000011275",6215,1904,19.568287,1907.5,18.904314,1907.5,18.593748
"ENSG00000011295",3893,738,12.10874,762,12.056133,762,11.858072
"ENSG00000011304",3816,5153,86.25391,5159,83.271164,5164,81.982544
"ENSG00000011332",3314,122,2.351442,122,2.267487,122,2.2302363
"ENSG00000011347",5703,225,2.5200324,225,2.430058,225,2.3901365
"ENSG00000011376",4939,664,8.587288,664,8.28069,664,8.144653
"ENSG00000011405",8421,1581,11.992099,1587,11.607822,1587,11.417126
"ENSG00000011422",2977,210,4.5057535,210,4.3448815,210,4.273503
"ENSG00000011426",5191,1797,22.111797,1812,21.500307,1812,21.147095
"ENSG00000011451",7161,1618,14.432177,1622,13.9513,1622,13.722104
"ENSG00000011454",6693,2367,22.589386,2367,21.782862,2367,21.425007
"ENSG00000011465",12676,3926,19.783133,3952,19.203138,3957,18.91156
"ENSG00000011478",2310,141,3.8988283,141,3.759626,141,3.6978617
"ENSG00000011485",2109,1887,57.1508,1888.5,55.154114,1888.5,54.248028
"ENSG00000011523",7892,1106,8.951484,1106,8.631883,1106,8.490076
"ENSG00000011566",4504,855,12.125362,855,11.692442,855,11.500356
"ENSG00000011590",2068,76,2.347416,76,2.2636044,76,2.2264175
"ENSG00000011600",670,132,12.584214,132,12.134912,132,11.935556
"ENSG00000011638",2193,225,6.5534635,225,6.3194804,225,6.2156625
"ENSG00000011677",3904,80,1.3089021,80,1.2621695,80,1.2414342
"ENSG00000012048",8393,704,5.3577495,704,5.166458,704,5.0815825
"ENSG00000012061",4779,1429,19.099508,1432,18.456251,1432,18.153048
"ENSG00000012124",3979,59,0.94712013,59,0.91330445,59,0.89830047
"ENSG00000012171",3364,689,13.082484,689,12.615391,689,12.408143
"ENSG00000012174",7834,340,2.7721858,345,2.7125204,345,2.6679585
"ENSG00000012211",2384,48,1.2860622,48,1.240145,48,1.2197716
"ENSG00000012223",3812,77,1.2902231,77,1.2441574,77,1.223718
"ENSG00000012232",6770,1959,18.483011,1959,17.823101,1959,17.530298
"ENSG00000012504",3283,0,0,0,0,0,0
"ENSG00000012660",3485,2662,48.79016,2662,47.048172,2662,46.275253
"ENSG00000012779",2563,93,2.3177218,93,2.2349706,93,2.198254
"ENSG00000012817",5581,841,9.625226,841,9.28157,841,9.12909
"ENSG00000012822",7118,1849,16.592274,1856,16.060442,1856,15.796597
"ENSG00000012963",3694,620,10.720666,620,10.337899,620,10.168066
"ENSG00000012983",4574,817,11.40914,817,11.001791,817,10.821051
"ENSG00000013016",4636,713,9.823654,719.5,9.559273,720.1667,9.410943
"ENSG00000013275",1591,1191,47.815483,1191,46.108295,1191,45.35082
"ENSG00000013288",8720,457,3.347547,457,3.2280273,457,3.1749966
"ENSG00000013293",10103,13,0.082190186,13,0.0792557,13,0.07795367
"ENSG00000013297",2718,183,4.3005958,183,4.1470485,183,4.07892
"ENSG00000013306",2354,736,19.970932,740,19.362558,740,19.044466
"ENSG00000013364",3308,433,8.360829,433,8.062317,433,7.9298677
"ENSG00000013374",3727,1177,20.171772,1177,19.451565,1177,19.132011
"ENSG00000013375",6868,735,6.8357162,736,6.6006246,736,6.4921875
"ENSG00000013392",3744,72,1.2283542,72,1.1844975,72,1.1650382
"ENSG00000013441",2472,931,24.056265,931,23.197367,931,22.816277
"ENSG00000013503",4482,453,6.4558487,457,6.280321,457,6.1771464
"ENSG00000013523",5865,924,10.06308,924,9.703792,924,9.544375
"ENSG00000013561",4987,555,7.108543,555,6.854742,559.3333,6.7947717
"ENSG00000013563",4030,232,3.6771379,232,3.5458505,232,3.4875984
"ENSG00000013573",4359,786,11.517618,959,13.550934,1105,15.357445
"ENSG00000013583",2955,378,8.170738,378,7.8790126,378,7.7495747
"ENSG00000013588",7735,78,0.6441118,78,0.6211147,78,0.61091083
"ENSG00000013619",4973,27,0.34679458,27,0.33441272,27,0.3289189
"ENSG00000013725",3252,11,0.21605739,11,0.20834334,11,0.20492063
"ENSG00000013810",3082,2258,46.797028,2258,45.1262,2258,44.384857
"ENSG00000014123",4224,1077,16.286163,1083,15.792178,1083,15.532741
"ENSG00000014138",4062,1466,23.05266,1475,22.366066,1475,21.99863
"ENSG00000014164",3731,419,7.1732464,421,6.9501524,421,6.8359737
"ENSG00000014216",4231,776,11.715092,782,11.384166,793,11.354649
"ENSG00000014257",3720,75,1.2877908,76,1.2583693,76,1.2376965
"ENSG00000014641",2513,2468,62.73063,2468,60.490913,2470,59.545372
"ENSG00000014824",6218,1217,12.501636,1217,12.055282,1217,11.857234
"ENSG00000014914",2979,109,2.3371305,109,2.2536864,109,2.2166624
"ENSG00000014919",3992,741,11.856449,741,11.43313,741,11.245304
"ENSG00000015133",9268,921,6.347469,921,6.120841,921,6.020286
"ENSG00000015153",9119,227,1.5900311,227,1.5332612,227,1.5080724
"ENSG00000015171",5050,1512,19.124382,1512,18.44157,1512,18.138607
"ENSG00000015285",2098,79,2.4051855,79,2.3193116,79,2.2812095
"ENSG00000015413",1916,3,0.100012146,3,0.09644134,3,0.09485698
"ENSG00000015475",2808,609,13.8531065,609,13.3585,609,13.139043
"ENSG00000015479",5606,9019,102.76193,9267,101.817764,9267,100.14508
"ENSG00000015520",5252,3,0.03648577,3,0.035183094,3,0.034605097
"ENSG00000015532",4481,818,11.660182,818,11.243871,818,11.059154
"ENSG00000015568",8189,0,0,54.5,0.4099238,737.45,5.455634
"ENSG00000015592",3007,15,0.31862864,15,0.30725244,15,0.30220482
"ENSG00000015676",8256,2867,22.181198,2870,21.411629,2870,21.059874
"ENSG00000016082",2459,75,1.9481828,75,1.8786255,75,1.8477631
"ENSG00000016391",7758,53,0.4363682,53,0.42078823,53,0.41387543
"ENSG00000016402",4351,9,0.1321236,9,0.1274063,9,0.12531324
"ENSG00000016490",3340,0,0,0,0,0,0
"ENSG00000016602",3211,24,0.47741705,24,0.4603715,24,0.4528084
"ENSG00000016864",3089,589,12.179358,589,11.74451,589,11.551568
"ENSG00000017260",6607,1187,11.475547,1187,11.065827,1187,10.884035
"ENSG00000017427",8044,1069,8.488533,1069,8.185461,1069,8.050988
"ENSG00000017483",3485,85,1.5579127,85,1.5022895,85,1.4776095
"ENSG00000017797",4979,1714,21.988504,1828,22.613697,1829.6666,22.262472
"ENSG00000018189",6914,997,9.210703,1011.5,9.011021,1011.5,8.862986
"ENSG00000018236",7297,80,0.70028144,80,0.67527884,80,0.66418517
"ENSG00000018280",3852,77,1.2768252,80.5,1.2872032,80.5,1.2660567
"ENSG00000018408",6115,1553,16.22191,1553,15.642728,1553,15.385745
"ENSG00000018510",8312,1003,7.707657,1003,7.432465,1003,7.310363
"ENSG00000018610",2407,412,10.933221,438.5,11.220985,438.5,11.036644
"ENSG00000018625",5421,3051,35.949245,3062,34.790707,3062,34.21916
"ENSG00000018699",3044,378,7.9318433,378,7.6486473,378,7.5229936
"ENSG00000018869",3350,61,1.1630865,61,1.12156,61,1.1031348
"ENSG00000019102",1432,10,0.44605044,10,0.4301248,10,0.4230586
"ENSG00000019144",6152,6762,70.20787,6790,67.98153,6790,66.864716
